id,date,siteid,name,actual_description,state,arrivals,departures
107014,24/01/2020,17,PH,Phosphate Hill APOD,4,0,0
107015,24/01/2020,7,PIDC,Perth IDC,28,0,0
107016,24/01/2020,8,PIRH,Perth IRH,0,0,0
107017,24/01/2020,5,SIRH,Sydney IRH,0,0,0
107018,24/01/2020,4,VIDC,Villawood IDC,463,7,4
107019,24/01/2020,14,WPIDF,Wickham Point APOD,0,0,0
107020,24/01/2020,13,YHIDC,Yongah Hill IDC,363,4,1
107021,24/01/2020,21,NAPOD,Northern APOD,2,0,3
107022,24/01/2020,22,BRP,Broadmeadows Residential Precinct,19,3,0
107070,25/01/2020,2,AITA,Adelaide ITA,26,0,0
107071,25/01/2020,3,BITA,Brisbane ITA,203,2,1
107072,25/01/2020,15,BAPOD,Bladin APOD,0,0,0
107073,25/01/2020,16,CC,Construction Camp APOD,0,0,0
107074,25/01/2020,19,CIIDC,CI - North West Point,0,0,0
107075,25/01/2020,10,MIDC,Maribyrnong IDC,0,0,0
107076,25/01/2020,9,MITA,Melbourne ITA,301,3,1
107077,25/01/2020,17,PH,Phosphate Hill APOD,4,0,0
107078,25/01/2020,7,PIDC,Perth IDC,29,1,0
107079,25/01/2020,8,PIRH,Perth IRH,0,0,0
107080,25/01/2020,5,SIRH,Sydney IRH,0,0,0
107081,25/01/2020,4,VIDC,Villawood IDC,464,3,2
107082,25/01/2020,14,WPIDF,Wickham Point APOD,0,0,0
107083,25/01/2020,13,YHIDC,Yongah Hill IDC,363,1,1
107084,25/01/2020,21,NAPOD,Northern APOD,0,0,2
107085,25/01/2020,22,BRP,Broadmeadows Residential Precinct,19,0,0
107133,26/01/2020,2,AITA,Adelaide ITA,27,1,0
107134,26/01/2020,3,BITA,Brisbane ITA,202,0,1
107135,26/01/2020,15,BAPOD,Bladin APOD,0,0,0
107136,26/01/2020,16,CC,Construction Camp APOD,0,0,0
107137,26/01/2020,19,CIIDC,CI - North West Point,0,0,0
107138,26/01/2020,10,MIDC,Maribyrnong IDC,0,0,0
107139,26/01/2020,9,MITA,Melbourne ITA,302,2,1
107140,26/01/2020,17,PH,Phosphate Hill APOD,4,0,0
107141,26/01/2020,7,PIDC,Perth IDC,29,1,1
107142,26/01/2020,8,PIRH,Perth IRH,0,0,0
107143,26/01/2020,5,SIRH,Sydney IRH,0,0,0
107144,26/01/2020,4,VIDC,Villawood IDC,463,0,1
107145,26/01/2020,14,WPIDF,Wickham Point APOD,0,0,0
107146,26/01/2020,13,YHIDC,Yongah Hill IDC,362,0,1
107147,26/01/2020,21,NAPOD,Northern APOD,0,0,0
107148,26/01/2020,22,BRP,Broadmeadows Residential Precinct,19,0,0
107196,27/01/2020,2,AITA,Adelaide ITA,26,0,1
107197,27/01/2020,3,BITA,Brisbane ITA,201,0,1
107198,27/01/2020,15,BAPOD,Bladin APOD,0,0,0
107199,27/01/2020,16,CC,Construction Camp APOD,0,0,0
107200,27/01/2020,19,CIIDC,CI - North West Point,0,0,0
107201,27/01/2020,10,MIDC,Maribyrnong IDC,0,0,0
107202,27/01/2020,9,MITA,Melbourne ITA,300,1,3
107203,27/01/2020,17,PH,Phosphate Hill APOD,4,0,0
107204,27/01/2020,7,PIDC,Perth IDC,31,2,0
107205,27/01/2020,8,PIRH,Perth IRH,0,0,0
107206,27/01/2020,5,SIRH,Sydney IRH,0,0,0
107207,27/01/2020,4,VIDC,Villawood IDC,463,1,1
107208,27/01/2020,14,WPIDF,Wickham Point APOD,0,0,0
107209,27/01/2020,13,YHIDC,Yongah Hill IDC,362,0,0
107210,27/01/2020,21,NAPOD,Northern APOD,0,0,0
107211,27/01/2020,22,BRP,Broadmeadows Residential Precinct,19,0,0
107259,28/01/2020,2,AITA,Adelaide ITA,25,0,1
107260,28/01/2020,3,BITA,Brisbane ITA,199,1,3
107261,28/01/2020,15,BAPOD,Bladin APOD,0,0,0
107262,28/01/2020,16,CC,Construction Camp APOD,0,0,0
107263,28/01/2020,19,CIIDC,CI - North West Point,0,0,0
107264,28/01/2020,10,MIDC,Maribyrnong IDC,0,0,0
107265,28/01/2020,9,MITA,Melbourne ITA,307,8,1
107266,28/01/2020,17,PH,Phosphate Hill APOD,4,0,0
107267,28/01/2020,7,PIDC,Perth IDC,27,0,4
107268,28/01/2020,8,PIRH,Perth IRH,0,0,0
107269,28/01/2020,5,SIRH,Sydney IRH,0,0,0
107270,28/01/2020,4,VIDC,Villawood IDC,468,6,1
107271,28/01/2020,14,WPIDF,Wickham Point APOD,0,0,0
107272,28/01/2020,13,YHIDC,Yongah Hill IDC,362,0,0
107273,28/01/2020,21,NAPOD,Northern APOD,0,0,0
107274,28/01/2020,22,BRP,Broadmeadows Residential Precinct,19,0,0
107291,29/01/2020,2,AITA,Adelaide ITA,31,6,0
107292,29/01/2020,3,BITA,Brisbane ITA,203,4,0
107293,29/01/2020,15,BAPOD,Bladin APOD,0,0,0
107294,29/01/2020,16,CC,Construction Camp APOD,0,0,0
107295,29/01/2020,19,CIIDC,CI - North West Point,0,0,0
107296,29/01/2020,10,MIDC,Maribyrnong IDC,0,0,0
107297,29/01/2020,9,MITA,Melbourne ITA,305,3,5
107298,29/01/2020,17,PH,Phosphate Hill APOD,4,0,0
107299,29/01/2020,7,PIDC,Perth IDC,28,2,1
107300,29/01/2020,8,PIRH,Perth IRH,0,0,0
107301,29/01/2020,5,SIRH,Sydney IRH,0,0,0
107302,29/01/2020,4,VIDC,Villawood IDC,465,3,6
107303,29/01/2020,14,WPIDF,Wickham Point APOD,0,0,0
107304,29/01/2020,13,YHIDC,Yongah Hill IDC,363,2,1
107305,29/01/2020,21,NAPOD,Northern APOD,0,0,0
107306,29/01/2020,22,BRP,Broadmeadows Residential Precinct,19,0,0
107354,30/01/2020,2,AITA,Adelaide ITA,33,2,0
107355,30/01/2020,3,BITA,Brisbane ITA,205,2,0
107356,30/01/2020,15,BAPOD,Bladin APOD,0,0,0
107357,30/01/2020,16,CC,Construction Camp APOD,0,0,0
107358,30/01/2020,19,CIIDC,CI - North West Point,0,0,0
107359,30/01/2020,10,MIDC,Maribyrnong IDC,0,0,0
107360,30/01/2020,9,MITA,Melbourne ITA,305,3,3
107361,30/01/2020,17,PH,Phosphate Hill APOD,4,0,0
107362,30/01/2020,7,PIDC,Perth IDC,28,2,2
107363,30/01/2020,8,PIRH,Perth IRH,0,0,0
107364,30/01/2020,5,SIRH,Sydney IRH,0,0,0
107365,30/01/2020,4,VIDC,Villawood IDC,466,4,3
107366,30/01/2020,14,WPIDF,Wickham Point APOD,0,0,0
107367,30/01/2020,13,YHIDC,Yongah Hill IDC,360,0,3
107368,30/01/2020,21,NAPOD,Northern APOD,0,0,0
107369,30/01/2020,22,BRP,Broadmeadows Residential Precinct,19,0,0
107417,31/01/2020,2,AITA,Adelaide ITA,25,0,8
107418,31/01/2020,3,BITA,Brisbane ITA,208,6,3
107419,31/01/2020,15,BAPOD,Bladin APOD,0,0,0
107420,31/01/2020,16,CC,Construction Camp APOD,0,0,0
107421,31/01/2020,19,CIIDC,CI - North West Point,0,0,0
107422,31/01/2020,10,MIDC,Maribyrnong IDC,0,0,0
107423,31/01/2020,9,MITA,Melbourne ITA,308,5,2
107424,31/01/2020,17,PH,Phosphate Hill APOD,4,0,0
107425,31/01/2020,7,PIDC,Perth IDC,26,1,3
107426,31/01/2020,8,PIRH,Perth IRH,0,0,0
107427,31/01/2020,5,SIRH,Sydney IRH,0,0,0
107428,31/01/2020,4,VIDC,Villawood IDC,468,6,4
107429,31/01/2020,14,WPIDF,Wickham Point APOD,0,0,0
107430,31/01/2020,13,YHIDC,Yongah Hill IDC,360,1,1
107431,31/01/2020,21,NAPOD,Northern APOD,0,0,0
107432,31/01/2020,22,BRP,Broadmeadows Residential Precinct,19,0,0
107480,1/02/2020,2,AITA,Adelaide ITA,25,0,0
107481,1/02/2020,3,BITA,Brisbane ITA,208,3,3
107482,1/02/2020,15,BAPOD,Bladin APOD,0,0,0
107483,1/02/2020,16,CC,Construction Camp APOD,0,0,0
107484,1/02/2020,19,CIIDC,CI - North West Point,0,0,0
107485,1/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
107486,1/02/2020,9,MITA,Melbourne ITA,310,8,6
107487,1/02/2020,17,PH,Phosphate Hill APOD,4,0,0
107488,1/02/2020,7,PIDC,Perth IDC,24,0,2
107489,1/02/2020,8,PIRH,Perth IRH,0,0,0
107490,1/02/2020,5,SIRH,Sydney IRH,0,0,0
107491,1/02/2020,4,VIDC,Villawood IDC,468,1,1
107492,1/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
107493,1/02/2020,13,YHIDC,Yongah Hill IDC,360,0,0
107494,1/02/2020,21,NAPOD,Northern APOD,0,0,0
107495,1/02/2020,22,BRP,Broadmeadows Residential Precinct,17,0,2
107543,2/02/2020,2,AITA,Adelaide ITA,26,1,0
107544,2/02/2020,3,BITA,Brisbane ITA,218,12,2
107545,2/02/2020,15,BAPOD,Bladin APOD,0,0,0
107546,2/02/2020,16,CC,Construction Camp APOD,0,0,0
107547,2/02/2020,19,CIIDC,CI - North West Point,0,0,0
107548,2/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
107549,2/02/2020,9,MITA,Melbourne ITA,311,3,2
107550,2/02/2020,17,PH,Phosphate Hill APOD,4,0,0
107551,2/02/2020,7,PIDC,Perth IDC,23,0,1
107552,2/02/2020,8,PIRH,Perth IRH,0,0,0
107553,2/02/2020,5,SIRH,Sydney IRH,0,0,0
107554,2/02/2020,4,VIDC,Villawood IDC,470,6,4
107555,2/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
107556,2/02/2020,13,YHIDC,Yongah Hill IDC,361,1,0
107557,2/02/2020,21,NAPOD,Northern APOD,0,0,0
107558,2/02/2020,22,BRP,Broadmeadows Residential Precinct,17,0,0
107606,3/02/2020,2,AITA,Adelaide ITA,25,0,1
107607,3/02/2020,3,BITA,Brisbane ITA,218,1,1
107608,3/02/2020,15,BAPOD,Bladin APOD,0,0,0
107609,3/02/2020,16,CC,Construction Camp APOD,0,0,0
107610,3/02/2020,19,CIIDC,CI - North West Point,0,0,0
107611,3/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
107612,3/02/2020,9,MITA,Melbourne ITA,308,3,6
107613,3/02/2020,17,PH,Phosphate Hill APOD,4,0,0
107614,3/02/2020,7,PIDC,Perth IDC,23,0,0
107615,3/02/2020,8,PIRH,Perth IRH,0,0,0
107616,3/02/2020,5,SIRH,Sydney IRH,0,0,0
107617,3/02/2020,4,VIDC,Villawood IDC,467,1,4
107618,3/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
107619,3/02/2020,13,YHIDC,Yongah Hill IDC,360,0,1
107620,3/02/2020,21,NAPOD,Northern APOD,0,0,0
107621,3/02/2020,22,BRP,Broadmeadows Residential Precinct,17,0,0
107669,4/02/2020,2,AITA,Adelaide ITA,25,0,0
107670,4/02/2020,3,BITA,Brisbane ITA,211,4,11
107671,4/02/2020,15,BAPOD,Bladin APOD,0,0,0
107672,4/02/2020,16,CC,Construction Camp APOD,0,0,0
107673,4/02/2020,19,CIIDC,CI - North West Point,0,0,0
107674,4/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
107675,4/02/2020,9,MITA,Melbourne ITA,310,6,4
107676,4/02/2020,17,PH,Phosphate Hill APOD,4,0,0
107677,4/02/2020,7,PIDC,Perth IDC,23,0,0
107678,4/02/2020,8,PIRH,Perth IRH,0,0,0
107679,4/02/2020,5,SIRH,Sydney IRH,0,0,0
107680,4/02/2020,4,VIDC,Villawood IDC,466,1,2
107681,4/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
107682,4/02/2020,13,YHIDC,Yongah Hill IDC,356,0,4
107683,4/02/2020,21,NAPOD,Northern APOD,0,0,0
107684,4/02/2020,22,BRP,Broadmeadows Residential Precinct,17,0,0
107732,5/02/2020,2,AITA,Adelaide ITA,23,0,2
107733,5/02/2020,3,BITA,Brisbane ITA,208,1,4
107734,5/02/2020,15,BAPOD,Bladin APOD,0,0,0
107735,5/02/2020,16,CC,Construction Camp APOD,0,0,0
107736,5/02/2020,19,CIIDC,CI - North West Point,0,0,0
107737,5/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
107738,5/02/2020,9,MITA,Melbourne ITA,313,5,2
107739,5/02/2020,17,PH,Phosphate Hill APOD,4,0,0
107740,5/02/2020,7,PIDC,Perth IDC,24,1,0
107741,5/02/2020,8,PIRH,Perth IRH,0,0,0
107742,5/02/2020,5,SIRH,Sydney IRH,0,0,0
107743,5/02/2020,4,VIDC,Villawood IDC,471,6,1
107744,5/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
107745,5/02/2020,13,YHIDC,Yongah Hill IDC,354,1,3
107746,5/02/2020,21,NAPOD,Northern APOD,0,0,0
107747,5/02/2020,22,BRP,Broadmeadows Residential Precinct,17,0,0
107795,6/02/2020,2,AITA,Adelaide ITA,23,2,2
107796,6/02/2020,3,BITA,Brisbane ITA,207,0,1
107797,6/02/2020,15,BAPOD,Bladin APOD,0,0,0
107798,6/02/2020,16,CC,Construction Camp APOD,0,0,0
107799,6/02/2020,19,CIIDC,CI - North West Point,0,0,0
107800,6/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
107801,6/02/2020,9,MITA,Melbourne ITA,309,3,7
107802,6/02/2020,17,PH,Phosphate Hill APOD,4,0,0
107803,6/02/2020,7,PIDC,Perth IDC,24,0,0
107804,6/02/2020,8,PIRH,Perth IRH,0,0,0
107805,6/02/2020,5,SIRH,Sydney IRH,0,0,0
107806,6/02/2020,4,VIDC,Villawood IDC,473,4,2
107807,6/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
107808,6/02/2020,13,YHIDC,Yongah Hill IDC,352,0,2
107809,6/02/2020,21,NAPOD,Northern APOD,0,0,0
107810,6/02/2020,22,BRP,Broadmeadows Residential Precinct,17,0,0
107858,7/02/2020,2,AITA,Adelaide ITA,22,0,1
107859,7/02/2020,3,BITA,Brisbane ITA,207,3,3
107860,7/02/2020,15,BAPOD,Bladin APOD,0,0,0
107861,7/02/2020,16,CC,Construction Camp APOD,0,0,0
107862,7/02/2020,19,CIIDC,CI - North West Point,0,0,0
107863,7/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
107864,7/02/2020,9,MITA,Melbourne ITA,307,2,4
107865,7/02/2020,17,PH,Phosphate Hill APOD,4,0,0
107866,7/02/2020,7,PIDC,Perth IDC,25,1,0
107867,7/02/2020,8,PIRH,Perth IRH,0,0,0
107868,7/02/2020,5,SIRH,Sydney IRH,0,0,0
107869,7/02/2020,4,VIDC,Villawood IDC,466,1,8
107870,7/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
107871,7/02/2020,13,YHIDC,Yongah Hill IDC,352,0,0
107872,7/02/2020,21,NAPOD,Northern APOD,0,0,0
107873,7/02/2020,22,BRP,Broadmeadows Residential Precinct,17,0,0
107921,8/02/2020,2,AITA,Adelaide ITA,22,0,0
107922,8/02/2020,3,BITA,Brisbane ITA,209,3,1
107923,8/02/2020,15,BAPOD,Bladin APOD,0,0,0
107924,8/02/2020,16,CC,Construction Camp APOD,0,0,0
107925,8/02/2020,19,CIIDC,CI - North West Point,0,0,0
107926,8/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
107927,8/02/2020,9,MITA,Melbourne ITA,306,4,5
107928,8/02/2020,17,PH,Phosphate Hill APOD,4,0,0
107929,8/02/2020,7,PIDC,Perth IDC,24,0,1
107930,8/02/2020,8,PIRH,Perth IRH,0,0,0
107931,8/02/2020,5,SIRH,Sydney IRH,0,0,0
107932,8/02/2020,4,VIDC,Villawood IDC,464,0,2
107933,8/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
107934,8/02/2020,13,YHIDC,Yongah Hill IDC,352,0,0
107935,8/02/2020,21,NAPOD,Northern APOD,0,0,0
107936,8/02/2020,22,BRP,Broadmeadows Residential Precinct,17,0,0
107984,9/02/2020,2,AITA,Adelaide ITA,22,0,0
107985,9/02/2020,3,BITA,Brisbane ITA,210,1,0
107986,9/02/2020,15,BAPOD,Bladin APOD,0,0,0
107987,9/02/2020,16,CC,Construction Camp APOD,0,0,0
107988,9/02/2020,19,CIIDC,CI - North West Point,0,0,0
107989,9/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
107990,9/02/2020,9,MITA,Melbourne ITA,307,3,2
107991,9/02/2020,17,PH,Phosphate Hill APOD,4,0,0
107992,9/02/2020,7,PIDC,Perth IDC,26,2,0
107993,9/02/2020,8,PIRH,Perth IRH,0,0,0
107994,9/02/2020,5,SIRH,Sydney IRH,0,0,0
107995,9/02/2020,4,VIDC,Villawood IDC,466,2,0
107996,9/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
107997,9/02/2020,13,YHIDC,Yongah Hill IDC,352,0,0
107998,9/02/2020,21,NAPOD,Northern APOD,0,0,0
107999,9/02/2020,22,BRP,Broadmeadows Residential Precinct,17,0,0
108047,10/02/2020,2,AITA,Adelaide ITA,23,1,0
108048,10/02/2020,3,BITA,Brisbane ITA,210,2,2
108049,10/02/2020,15,BAPOD,Bladin APOD,0,0,0
108050,10/02/2020,16,CC,Construction Camp APOD,0,0,0
108051,10/02/2020,19,CIIDC,CI - North West Point,0,0,0
108052,10/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
108053,10/02/2020,9,MITA,Melbourne ITA,308,4,3
108054,10/02/2020,17,PH,Phosphate Hill APOD,4,0,0
108055,10/02/2020,7,PIDC,Perth IDC,24,2,4
108056,10/02/2020,8,PIRH,Perth IRH,0,0,0
108057,10/02/2020,5,SIRH,Sydney IRH,0,0,0
108058,10/02/2020,4,VIDC,Villawood IDC,462,1,5
108059,10/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
108060,10/02/2020,13,YHIDC,Yongah Hill IDC,352,1,1
108061,10/02/2020,21,NAPOD,Northern APOD,0,0,0
108062,10/02/2020,22,BRP,Broadmeadows Residential Precinct,17,0,0
108110,11/02/2020,2,AITA,Adelaide ITA,23,0,0
108111,11/02/2020,3,BITA,Brisbane ITA,208,1,3
108112,11/02/2020,15,BAPOD,Bladin APOD,0,0,0
108113,11/02/2020,16,CC,Construction Camp APOD,0,0,0
108114,11/02/2020,19,CIIDC,CI - North West Point,0,0,0
108115,11/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
108116,11/02/2020,9,MITA,Melbourne ITA,306,2,4
108117,11/02/2020,17,PH,Phosphate Hill APOD,4,0,0
108118,11/02/2020,7,PIDC,Perth IDC,23,0,1
108119,11/02/2020,8,PIRH,Perth IRH,0,0,0
108120,11/02/2020,5,SIRH,Sydney IRH,0,0,0
108121,11/02/2020,4,VIDC,Villawood IDC,464,4,2
108122,11/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
108123,11/02/2020,13,YHIDC,Yongah Hill IDC,353,1,0
108124,11/02/2020,21,NAPOD,Northern APOD,0,0,0
108125,11/02/2020,22,BRP,Broadmeadows Residential Precinct,15,0,2
108236,12/02/2020,2,AITA,Adelaide ITA,22,0,1
108237,12/02/2020,3,BITA,Brisbane ITA,210,4,2
108238,12/02/2020,15,BAPOD,Bladin APOD,0,0,0
108239,12/02/2020,16,CC,Construction Camp APOD,0,0,0
108240,12/02/2020,19,CIIDC,CI - North West Point,0,0,0
108241,12/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
108242,12/02/2020,9,MITA,Melbourne ITA,301,1,6
108243,12/02/2020,17,PH,Phosphate Hill APOD,4,0,0
108244,12/02/2020,7,PIDC,Perth IDC,22,0,1
108245,12/02/2020,8,PIRH,Perth IRH,0,0,0
108246,12/02/2020,5,SIRH,Sydney IRH,0,0,0
108247,12/02/2020,4,VIDC,Villawood IDC,458,2,8
108248,12/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
108249,12/02/2020,13,YHIDC,Yongah Hill IDC,355,4,2
108250,12/02/2020,21,NAPOD,Northern APOD,0,0,0
108251,12/02/2020,22,BRP,Broadmeadows Residential Precinct,15,0,0
108299,13/02/2020,2,AITA,Adelaide ITA,22,0,0
108300,13/02/2020,3,BITA,Brisbane ITA,210,2,2
108301,13/02/2020,15,BAPOD,Bladin APOD,0,0,0
108302,13/02/2020,16,CC,Construction Camp APOD,0,0,0
108303,13/02/2020,19,CIIDC,CI - North West Point,0,0,0
108304,13/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
108305,13/02/2020,9,MITA,Melbourne ITA,307,10,4
108306,13/02/2020,17,PH,Phosphate Hill APOD,4,0,0
108307,13/02/2020,7,PIDC,Perth IDC,22,2,2
108308,13/02/2020,8,PIRH,Perth IRH,0,0,0
108309,13/02/2020,5,SIRH,Sydney IRH,0,0,0
108310,13/02/2020,4,VIDC,Villawood IDC,456,4,6
108311,13/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
108312,13/02/2020,13,YHIDC,Yongah Hill IDC,358,4,1
108313,13/02/2020,21,NAPOD,Northern APOD,0,0,0
108314,13/02/2020,22,BRP,Broadmeadows Residential Precinct,15,0,0
108362,14/02/2020,2,AITA,Adelaide ITA,23,1,0
108363,14/02/2020,3,BITA,Brisbane ITA,208,2,4
108364,14/02/2020,15,BAPOD,Bladin APOD,0,0,0
108365,14/02/2020,16,CC,Construction Camp APOD,0,0,0
108366,14/02/2020,19,CIIDC,CI - North West Point,0,0,0
108367,14/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
108368,14/02/2020,9,MITA,Melbourne ITA,313,9,3
108369,14/02/2020,17,PH,Phosphate Hill APOD,4,0,0
108370,14/02/2020,7,PIDC,Perth IDC,21,0,1
108371,14/02/2020,8,PIRH,Perth IRH,0,0,0
108372,14/02/2020,5,SIRH,Sydney IRH,0,0,0
108373,14/02/2020,4,VIDC,Villawood IDC,457,3,2
108374,14/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
108375,14/02/2020,13,YHIDC,Yongah Hill IDC,355,0,3
108376,14/02/2020,21,NAPOD,Northern APOD,1,1,0
108377,14/02/2020,22,BRP,Broadmeadows Residential Precinct,15,0,0
108425,15/02/2020,2,AITA,Adelaide ITA,23,0,0
108426,15/02/2020,3,BITA,Brisbane ITA,208,2,2
108427,15/02/2020,15,BAPOD,Bladin APOD,0,0,0
108428,15/02/2020,16,CC,Construction Camp APOD,0,0,0
108429,15/02/2020,19,CIIDC,CI - North West Point,0,0,0
108430,15/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
108431,15/02/2020,9,MITA,Melbourne ITA,309,4,8
108432,15/02/2020,17,PH,Phosphate Hill APOD,4,0,0
108433,15/02/2020,7,PIDC,Perth IDC,21,0,0
108434,15/02/2020,8,PIRH,Perth IRH,0,0,0
108435,15/02/2020,5,SIRH,Sydney IRH,0,0,0
108436,15/02/2020,4,VIDC,Villawood IDC,462,5,0
108437,15/02/2020,14,WPIDF,Wickham Point APOD,355,0,0
108438,15/02/2020,13,YHIDC,Yongah Hill IDC,355,0,0
108439,15/02/2020,21,NAPOD,Northern APOD,0,0,1
108440,15/02/2020,22,BRP,Broadmeadows Residential Precinct,15,0,0
108488,16/02/2020,2,AITA,Adelaide ITA,23,0,0
108489,16/02/2020,3,BITA,Brisbane ITA,208,2,2
108490,16/02/2020,15,BAPOD,Bladin APOD,0,0,0
108491,16/02/2020,16,CC,Construction Camp APOD,0,0,0
108492,16/02/2020,19,CIIDC,CI - North West Point,0,0,0
108493,16/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
108494,16/02/2020,9,MITA,Melbourne ITA,312,3,0
108495,16/02/2020,17,PH,Phosphate Hill APOD,4,0,0
108496,16/02/2020,7,PIDC,Perth IDC,24,3,0
108497,16/02/2020,8,PIRH,Perth IRH,0,0,0
108498,16/02/2020,5,SIRH,Sydney IRH,0,0,0
108499,16/02/2020,4,VIDC,Villawood IDC,464,3,1
108500,16/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
108501,16/02/2020,13,YHIDC,Yongah Hill IDC,355,0,0
108502,16/02/2020,21,NAPOD,Northern APOD,0,0,0
108503,16/02/2020,22,BRP,Broadmeadows Residential Precinct,15,0,0
108551,17/02/2020,2,AITA,Adelaide ITA,23,0,0
108552,17/02/2020,3,BITA,Brisbane ITA,210,4,2
108553,17/02/2020,15,BAPOD,Bladin APOD,0,0,0
108554,17/02/2020,16,CC,Construction Camp APOD,0,0,0
108555,17/02/2020,19,CIIDC,CI - North West Point,0,0,0
108556,17/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
108557,17/02/2020,9,MITA,Melbourne ITA,312,3,3
108558,17/02/2020,17,PH,Phosphate Hill APOD,4,0,0
108559,17/02/2020,7,PIDC,Perth IDC,22,2,4
108560,17/02/2020,8,PIRH,Perth IRH,0,0,0
108561,17/02/2020,5,SIRH,Sydney IRH,0,0,0
108562,17/02/2020,4,VIDC,Villawood IDC,457,1,8
108563,17/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
108564,17/02/2020,13,YHIDC,Yongah Hill IDC,353,0,2
108565,17/02/2020,21,NAPOD,Northern APOD,0,0,0
108566,17/02/2020,22,BRP,Broadmeadows Residential Precinct,15,0,0
108614,18/02/2020,2,AITA,Adelaide ITA,24,1,0
108615,18/02/2020,3,BITA,Brisbane ITA,205,1,6
108616,18/02/2020,15,BAPOD,Bladin APOD,0,0,0
108617,18/02/2020,16,CC,Construction Camp APOD,0,0,0
108618,18/02/2020,19,CIIDC,CI - North West Point,0,0,0
108619,18/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
108620,18/02/2020,9,MITA,Melbourne ITA,313,4,3
108621,18/02/2020,17,PH,Phosphate Hill APOD,4,0,0
108622,18/02/2020,7,PIDC,Perth IDC,24,2,0
108623,18/02/2020,8,PIRH,Perth IRH,0,0,0
108624,18/02/2020,5,SIRH,Sydney IRH,0,0,0
108625,18/02/2020,4,VIDC,Villawood IDC,457,2,2
108626,18/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
108627,18/02/2020,13,YHIDC,Yongah Hill IDC,352,2,3
108628,18/02/2020,21,NAPOD,Northern APOD,0,0,0
108629,18/02/2020,22,BRP,Broadmeadows Residential Precinct,15,0,0
108772,19/02/2020,2,AITA,Adelaide ITA,27,3,0
108773,19/02/2020,3,BITA,Brisbane ITA,205,2,2
108774,19/02/2020,15,BAPOD,Bladin APOD,0,0,0
108775,19/02/2020,16,CC,Construction Camp APOD,0,0,0
108776,19/02/2020,19,CIIDC,CI - North West Point,0,0,0
108777,19/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
108778,19/02/2020,9,MITA,Melbourne ITA,317,7,3
108779,19/02/2020,17,PH,Phosphate Hill APOD,4,0,0
108780,19/02/2020,7,PIDC,Perth IDC,26,3,1
108781,19/02/2020,8,PIRH,Perth IRH,0,0,0
108782,19/02/2020,5,SIRH,Sydney IRH,0,0,0
108783,19/02/2020,4,VIDC,Villawood IDC,457,3,3
108784,19/02/2020,14,WPIDF,Wickham Point APOD,0,0,0
108785,19/02/2020,13,YHIDC,Yongah Hill IDC,352,2,2
108786,19/02/2020,21,NAPOD,Northern APOD,0,0,0
108787,19/02/2020,22,BRP,Broadmeadows Residential Precinct,15,0,0
108835,20/02/2020,2,AITA,Adelaide ITA,27,0,0
108836,20/02/2020,3,BITA,Brisbane ITA,205,5,5
108837,20/02/2020,15,BAPOD,Bladin APOD,0,0,0
108838,20/02/2020,16,CC,Construction Camp APOD,0,0,0
108839,20/02/2020,19,CIIDC,CI - North West Point,0,0,0
108840,20/02/2020,10,MIDC,Maribyrnong IDC,0,0,0
108841,20/02/2020,9,MITA,Melbourne ITA,309,7,15
108842,20/02/2020,17,PH,Phosphate Hill APOD,4,0,0
108843,20/02/2020,7,PIDC,Perth IDC,32,7,1
108844,20/02/2020,8,PIRH,Perth IRH,0,0,0
