Date Time,T (degC), Spec_H (g/kg),Rel_H (5),Prep (mm/hr),Pressure (kPa),WV (10M),WD (10M),WV (50M),WD (50M),AllSky_Irr (Wh/m^2),Clrsky_Irr (Wh/m^2) ,Zenith
12.07.2019  14:00,28.18,20.08,83.81,0.62,100.56,3.23,293.09,3.55,292.11,688.89,778.58,34.64
12.07.2019  15:00,27.94,20.08,85.12,0.67,100.53,3.35,293.94,3.75,293.2,458.91,614.98,47.6
12.07.2019  16:00,27.69,20.14,86.44,0.68,100.53,3.36,293.29,3.81,292.94,292.36,407.67,61.19
12.07.2019  17:00,27.48,20.2,88.06,0.75,100.56,3.27,291.9,3.82,291.74,103.31,182.08,75.01
12.07.2019  18:00,27.26,20.2,89.06,0.86,100.61,3.04,288.3,3.98,288.4,10.51,15.25,87.66
12.07.2019  19:00,27.16,20.02,88.81,1.04,100.69,2.96,279.59,3.96,279.43,0,0,N/A
12.07.2019  20:00,27.08,19.84,88.56,1.26,100.77,2.83,264.13,3.87,262.82,0,0,N/A
12.07.2019  21:00,26.98,19.78,88.81,1.57,100.85,2.91,245.09,4.08,242.26,0,0,N/A
12.07.2019  22:00,26.74,19.71,89.88,1.58,100.88,3.3,230.09,4.51,228.51,0,0,N/A
12.07.2019  23:00,26.38,19.47,90.81,1.4,100.82,3.55,221.52,4.71,219.82,0,0,N/A
13.07.2019  00:00,26.03,18.98,90,1.61,100.73,3.39,209.29,4.45,206.16,0,0,N/A
13.07.2019  01:00,25.72,18.31,88.75,1.79,100.66,3,190.52,3.93,186.5,0,0,N/A
13.07.2019  02:00,25.37,17.76,87.88,1.56,100.68,2.68,165.32,3.56,160.37,0,0,N/A
13.07.2019  03:00,25.01,17.4,87.81,1.09,100.74,2.74,157.53,3.65,152.17,0,0,N/A
13.07.2019  04:00,24.69,16.97,87.31,0.79,100.74,2.6,176.21,3.5,172.43,0,0,N/A
13.07.2019  05:00,24.52,16.6,86.25,0.55,100.77,2.19,182.86,2.96,178.64,0,0,N/A
13.07.2019  06:00,24.56,16.36,85.12,0.36,100.81,1.66,180.81,2.23,174.97,17.81,20.67,86.98
13.07.2019  07:00,25.04,16.3,82.25,0.26,100.86,1.42,178.43,1.74,174.32,135.69,196.65,73.92
13.07.2019  08:00,25.8,16.24,78.44,0.19,100.88,1.31,199.84,1.41,202.74,327.58,421.52,60.1
13.07.2019  09:00,26.81,16.3,74.12,0.15,100.87,1.37,228.94,1.53,233.07,612.87,625.77,46.52
13.07.2019  10:00,27.38,16.48,72.5,0.11,100.82,1.6,247.94,1.83,249.24,771.58,784.98,33.62
13.07.2019  11:00,27.9,16.6,70.88,0.08,100.76,2.04,255.8,2.27,254.81,836.88,884.48,22.69
13.07.2019  12:00,28.27,16.91,70.56,0.09,100.7,2.65,258.59,2.92,256.56,795.65,917.35,17.88
13.07.2019  13:00,28.53,17.21,70.69,0.16,100.64,3.16,259.16,3.49,256.93,711.94,879.65,23.38
13.07.2019  14:00,28.53,17.52,71.81,0.25,100.59,3.46,260.26,3.84,258.14,395.74,774.08,34.55
13.07.2019  15:00,28.3,17.82,74,0.33,100.56,3.61,262.66,4.02,260.94,293.28,609.85,47.54
13.07.2019  16:00,27.9,18.13,77.19,0.41,100.57,3.62,266.41,4.04,265.35,106.23,402.58,61.14
13.07.2019  17:00,27.37,18.55,81.38,0.51,100.59,3.48,268.84,4.1,268.8,43.96,179.35,74.98
13.07.2019  18:00,26.74,18.68,85,0.55,100.65,3.28,269.45,4.12,270.43,12.9,15.25,87.64
13.07.2019  19:00,26.43,18.62,86.44,0.69,100.73,3.13,269,3.96,270.34,0,0,N/A
13.07.2019  20:00,26.27,18.55,87,0.82,100.8,3.06,264.13,3.82,265.43,0,0,N/A
13.07.2019  21:00,26.12,18.49,87.56,0.91,100.84,3.09,257.58,3.86,258.55,0,0,N/A
13.07.2019  22:00,25.99,18.43,87.81,0.87,100.84,3.09,251.57,3.86,252.33,0,0,N/A
13.07.2019  23:00,25.87,18.31,87.94,0.69,100.82,3.05,245.99,3.75,246.58,0,0,N/A
14.07.2019  00:00,25.79,18.07,87.25,0.56,100.77,2.78,238.32,3.32,238.78,0,0,N/A
14.07.2019  01:00,25.75,17.76,85.94,0.46,100.73,2.22,224.29,2.56,224.38,0,0,N/A
14.07.2019  02:00,25.68,17.58,85.25,0.45,100.7,1.97,206.16,2.24,206.03,0,0,N/A
14.07.2019  03:00,25.55,17.33,84.94,0.49,100.66,1.89,195.36,2.16,194.89,0,0,N/A
14.07.2019  04:00,25.41,17.09,84.38,0.51,100.66,1.73,183.88,1.99,182.69,0,0,N/A
14.07.2019  05:00,25.3,16.97,84.12,0.46,100.67,1.7,179.47,2.01,177.77,0,0,N/A
14.07.2019  06:00,25.35,17.03,84.19,0.49,100.72,1.8,183.98,2.16,182.28,16.91,20.33,87.01
14.07.2019  07:00,25.79,17.4,83.88,0.5,100.78,2.06,193.83,2.44,193.68,112.98,194.6,73.95
14.07.2019  08:00,26.33,17.58,82.25,1.55,100.81,2.56,209.38,3.11,210.17,272.84,418.6,60.11
14.07.2019  09:00,26.78,17.64,80.19,1.69,100.8,2.98,217.98,3.66,218.93,407.91,622.83,46.52
14.07.2019  10:00,26.89,17.64,79.81,1.28,100.77,3.27,223.07,3.87,223.45,556.05,782.8,33.58
14.07.2019  11:00,26.85,17.7,80.19,0.52,100.72,3.37,223.87,3.86,224.02,597.72,883.88,22.59
14.07.2019  12:00,26.97,17.7,79.62,0.3,100.68,3.26,225.78,3.72,225.77,602.58,900.6,17.73
14.07.2019  13:00,27.05,17.58,78.75,0.26,100.65,2.85,228.22,3.26,228.21,617.71,862.52,23.25
14.07.2019  14:00,26.98,17.64,79.06,0.37,100.63,2.82,229.04,3.19,229.47,475.81,756.1,34.47
14.07.2019  15:00,26.94,17.82,80.06,0.21,100.57,3.21,227.96,3.61,228.42,339.36,591.12,47.48
14.07.2019  16:00,26.94,17.88,80.56,0.12,100.54,2.93,227.59,3.31,228.06,159.57,384.27,61.1
14.07.2019  17:00,26.83,17.88,81,0.1,100.54,2.12,224.85,2.38,225.13,67.59,165.48,74.95
14.07.2019  18:00,26.58,17.58,80.94,0.05,100.57,1.47,210.65,1.69,209.29,12.06,14,87.63
14.07.2019  19:00,26.4,17.27,80.12,0.02,100.59,1.29,182.78,1.53,178.83,0,0,N/A
14.07.2019  20:00,26.28,17.15,80.19,0.02,100.62,1.46,166.34,1.78,162.12,0,0,N/A
14.07.2019  21:00,26.29,17.03,79.69,0.01,100.64,1.42,166.65,1.75,163.1,0,0,N/A
14.07.2019  22:00,26.37,16.91,78.69,0.02,100.66,1.2,166.42,1.45,162.05,0,0,N/A
14.07.2019  23:00,26.4,16.78,78.06,0.02,100.63,1.12,168.38,1.33,163.59,0,0,N/A
15.07.2019  00:00,26.33,16.78,78.25,0.03,100.59,1.21,168.11,1.41,163.57,0,0,N/A
15.07.2019  01:00,26.21,16.78,78.81,0.04,100.54,1.43,161.47,1.66,157.55,0,0,N/A
15.07.2019  02:00,26.08,16.72,79.25,0.06,100.48,1.66,157.55,1.95,154.36,0,0,N/A
15.07.2019  03:00,25.97,16.6,79.06,0.06,100.43,1.81,149.33,2.18,146.42,0,0,N/A
15.07.2019  04:00,25.95,16.36,78,0.05,100.43,1.83,140.73,2.22,138.42,0,0,N/A
15.07.2019  05:00,26.06,15.99,75.75,0.04,100.46,1.69,139.69,2.02,137.98,0,0,N/A
15.07.2019  06:00,26.3,15.87,74.25,0.02,100.5,1.47,148.93,1.74,146.88,21.02,18.58,87.03
15.07.2019  07:00,27.21,16.05,71.25,0.01,100.55,1.31,165.47,1.48,168.75,173.41,181.17,73.97
15.07.2019  08:00,28.46,15.99,65.88,0.01,100.6,1.33,205.67,1.67,207.88,368.74,401.58,60.12
15.07.2019  09:00,28.95,16.05,64.38,0.01,100.6,1.76,227.88,2.11,226.05,499.88,607.65,46.5
15.07.2019  10:00,29.17,16.6,65.69,0.01,100.56,2.2,234.84,2.51,232.2,604.95,770.15,33.54
15.07.2019  11:00,29.44,17.21,66.81,0.01,100.5,2.65,240.72,3,237.88,573.8,872.95,22.5
15.07.2019  12:00,29.61,17.64,68,0.02,100.44,2.87,246.72,3.22,244.12,483.54,907.55,17.59
15.07.2019  13:00,29.69,18.01,68.88,0.04,100.4,2.77,252.74,3.11,250.02,395.83,870.55,23.12
15.07.2019  14:00,29.67,18.19,69.75,0.05,100.37,2.61,258.59,2.91,255.7,191.98,764.73,34.38
15.07.2019  15:00,29.55,18.43,70.94,0.08,100.36,2.63,261.12,2.94,258.96,193.62,601.27,47.41
15.07.2019  16:00,29.3,18.62,72.88,0.12,100.36,2.65,259.48,2.98,258.34,190.16,394.58,61.05
15.07.2019  17:00,28.91,19.04,76.19,0.15,100.38,2.54,253.74,3.04,253.1,94.69,172.98,74.92
15.07.2019  18:00,28.26,19.29,80.06,0.14,100.43,2.56,244.3,3.15,244.45,13.77,14.6,87.62
15.07.2019  19:00,27.91,19.29,81.88,0.18,100.5,2.77,235.23,3.35,235.53,0,0,N/A
15.07.2019  20:00,27.73,19.35,83.06,0.15,100.56,2.92,228.47,3.55,228.21,0,0,N/A
15.07.2019  21:00,27.55,19.47,84.5,0.15,100.58,3.12,224.49,3.84,224.09,0,0,N/A
15.07.2019  22:00,27.37,19.59,85.81,0.13,100.59,3.25,223.54,4.04,222.8,0,0,N/A
15.07.2019  23:00,27.25,19.65,86.69,0.14,100.57,3.24,223.15,4.02,221.85,0,0,N/A
16.07.2019  00:00,27.09,19.59,87.31,0.13,100.51,3.08,218.93,3.8,216.89,0,0,N/A
16.07.2019  01:00,26.92,19.53,87.75,0.13,100.45,2.94,210.31,3.65,206.95,0,0,N/A
16.07.2019  02:00,26.8,19.41,87.69,0.19,100.41,2.84,201.48,3.56,197.64,0,0,N/A
16.07.2019  03:00,26.7,19.17,87.25,0.19,100.41,2.71,192.83,3.41,188.84,0,0,N/A
16.07.2019  04:00,26.58,18.92,86.62,0.18,100.43,2.51,186.08,3.15,181.99,0,0,N/A
16.07.2019  05:00,26.48,18.68,86.06,0.16,100.46,2.41,186.89,3,183.13,0,0,N/A
16.07.2019  06:00,26.5,18.62,85.88,0.13,100.5,2.5,191.17,3.15,187.69,13.89,19.42,87.05
16.07.2019  07:00,27.03,18.92,84.56,0.11,100.56,2.6,193.74,3.24,191.82,86.1,190.77,73.98
16.07.2019  08:00,27.7,19.1,82.25,0.07,100.58,3.13,204.14,3.87,205.37,232.27,414.95,60.12
16.07.2019  09:00,28.28,19.47,80.81,0.07,100.56,3.77,211.72,4.71,211.98,373.53,620.73,46.48
16.07.2019  10:00,28.51,19.59,80.19,0.07,100.52,4.38,213.95,5.25,214.02,410.88,783.17,33.48
16.07.2019  11:00,28.73,19.65,79.5,0.05,100.46,4.7,215.59,5.5,215.45,543.04,885.55,22.4
16.07.2019  12:00,28.86,19.65,78.94,0.04,100.4,4.66,216.01,5.41,215.78,576.67,897.98,17.43
16.07.2019  13:00,28.94,19.71,78.56,0.04,100.34,4.41,217.3,5.08,216.87,584.5,863.7,23
16.07.2019  14:00,28.98,19.71,78.5,0.03,100.29,4.17,220.44,4.77,219.95,488.95,760.02,34.29
16.07.2019  15:00,28.93,19.71,78.69,0.03,100.26,3.83,225.17,4.36,224.49,358.12,597.35,47.35
16.07.2019  16:00,28.83,19.78,79.19,0.03,100.26,3.4,229.84,3.86,229.27,256.07,391.33,61.02
16.07.2019  17:00,28.65,19.9,80.56,0.03,100.3,3.01,231.11,3.47,230.94,110.12,170.77,74.89
16.07.2019  18:00,28.07,19.78,83.06,0.02,100.35,2.94,227.8,3.57,227.57,16.36,14.38,87.62
16.07.2019  19:00,27.73,19.65,84,0.01,100.38,3.23,224.22,3.96,223.72,0,0,N/A
16.07.2019  20:00,27.55,19.65,85,0.01,100.43,3.44,224.91,4.25,224.03,0,0,N/A
16.07.2019  21:00,27.47,19.59,85.38,0.01,100.49,3.46,227.66,4.25,226.71,0,0,N/A
16.07.2019  22:00,27.44,19.53,85.31,0.01,100.52,3.51,227.89,4.27,227.08,0,0,N/A
16.07.2019  23:00,27.29,19.53,85.88,0.01,100.5,3.76,227.53,4.66,226.83,0,0,N/A
17.07.2019  00:00,27.18,19.47,86.12,0.02,100.44,3.76,226.6,4.7,226.08,0,0,N/A
17.07.2019  01:00,27.08,19.35,86.06,0.02,100.4,3.65,223.18,4.52,222.62,0,0,N/A
17.07.2019  02:00,26.97,19.23,86,0.02,100.36,3.54,218.92,4.37,217.59,0,0,N/A
17.07.2019  03:00,26.83,19.04,85.81,0.02,100.34,3.36,215.06,4.14,213.06,0,0,N/A
17.07.2019  04:00,26.76,18.86,85.38,0.02,100.35,3.19,212.6,3.92,210.3,0,0,N/A
17.07.2019  05:00,26.69,18.62,84.88,0.01,100.36,3.07,210.41,3.75,207.95,0,0,N/A
17.07.2019  06:00,26.76,18.62,84.56,0.01,100.39,2.95,206.29,3.61,203.07,22.19,19.08,87.07
17.07.2019  07:00,27.55,18.92,82,0.01,100.44,2.77,202.07,3.3,201.22,158.02,190.12,74
17.07.2019  08:00,28.45,19.04,78.31,0.01,100.47,2.93,210.39,3.47,211.65,362.99,415.58,60.12
17.07.2019  09:00,29.08,18.8,74.62,0.01,100.47,3.18,216.9,3.63,217.49,551.05,623.75,46.46
17.07.2019  10:00,29.52,19.04,73.5,0.01,100.45,3.31,222.13,3.75,221.87,691.47,787.6,33.44
17.07.2019  11:00,29.85,19.23,72.94,0.01,100.41,3.28,228.57,3.71,227.3,771.56,891.25,22.29
17.07.2019  12:00,30.04,19.29,72.19,0,100.35,3.09,236.95,3.48,234.96,810.16,927.4,17.27
17.07.2019  13:00,30.11,19.23,71.69,0.01,100.28,2.94,245,3.29,242.4,761.96,888.95,22.87
17.07.2019  14:00,30.05,19.17,71.62,0,100.21,2.76,251.72,3.08,248.71,725.81,781.42,34.2
17.07.2019  15:00,29.87,19.17,72.38,0,100.18,2.52,261.09,2.79,258.38,505.51,615.65,47.29
17.07.2019  16:00,29.65,19.35,73.94,0.01,100.2,2.38,270.38,2.64,268.98,307.51,406.5,60.97
17.07.2019  17:00,29.38,19.53,75.94,0,100.23,2.17,274.13,2.53,274.07,129.94,180.77,74.87
17.07.2019  18:00,28.79,19.59,78.88,0.01,100.29,2.07,274.33,2.51,275.71,15.09,15.27,87.61
17.07.2019  19:00,28.49,19.59,80.31,0,100.34,2.28,271.57,2.75,273.25,0,0,N/A
17.07.2019  20:00,28.43,19.59,80.56,0,100.39,2.45,265.24,2.94,266.34,0,0,N/A
17.07.2019  21:00,28.4,19.53,80.5,0,100.42,2.37,257.84,2.82,258.35,0,0,N/A
17.07.2019  22:00,28.43,19.53,80.38,0,100.43,2.25,247.72,2.61,247.88,0,0,N/A
17.07.2019  23:00,28.14,19.53,81.56,0,100.41,2.1,235.6,2.42,234.72,0,0,N/A
18.07.2019  00:00,27.85,19.47,82.69,0,100.35,2.07,225,2.39,222.88,0,0,N/A
18.07.2019  01:00,27.58,19.35,83.5,0.01,100.31,1.95,213.56,2.26,209.67,0,0,N/A
18.07.2019  02:00,27.4,19.17,83.62,0.01,100.29,1.8,201.11,2.1,195.74,0,0,N/A
18.07.2019  03:00,27.29,18.98,83.44,0.01,100.27,1.7,190.59,2.01,184.67,0,0,N/A
18.07.2019  04:00,27.19,18.8,83.19,0.01,100.28,1.57,179.43,1.86,173.5,0,0,N/A
18.07.2019  05:00,27.16,18.62,82.38,0.01,100.32,1.36,167.72,1.62,161.48,0,0,N/A
18.07.2019  06:00,27.24,18.55,81.81,0.01,100.4,1.18,144.95,1.47,138.44,21.59,19.6,87.09
18.07.2019  07:00,27.82,18.92,80.75,0,100.47,1.19,120.77,1.45,116.15,160.92,195.38,74.02
18.07.2019  08:00,28.72,18.98,76.75,0.01,100.49,0.94,118.27,1.06,113.92,356.79,422.88,60.12
18.07.2019  09:00,29.23,18.62,73.06,0.01,100.45,0.72,129.73,0.82,128.83,534.14,630.73,46.44
18.07.2019  10:00,29.48,18.49,71.56,0.01,100.4,0.6,117.24,0.71,121.07,676.68,793.88,33.38
18.07.2019  11:00,29.71,18.37,70.25,0.01,100.37,0.28,93.18,0.38,108.06,730.87,896.38,22.18
18.07.2019  12:00,29.83,18.37,69.56,0.01,100.32,0.49,311.1,0.4,305.54,776.63,926.92,17.11
18.07.2019  13:00,29.79,18.49,70.25,0.01,100.26,1.17,303.8,1.16,301.56,746.38,886.75,22.73
18.07.2019  14:00,29.64,18.68,71.62,0.01,100.22,1.55,308.43,1.63,307.59,691.82,776.65,34.11
18.07.2019  15:00,29.48,18.98,73.31,0.01,100.2,1.61,317.56,1.76,317.52,570.55,608.65,47.23
18.07.2019  16:00,29.36,19.23,74.81,0.01,100.22,1.52,325.49,1.75,326.66,383.98,397.05,60.93
18.07.2019  17:00,29.11,19.04,75.19,0.01,100.26,1.42,326.92,1.64,329.27,158.72,171.98,74.85
18.07.2019  18:00,28.75,19.1,77.12,0.01,100.31,1.22,327.02,1.47,329.35,17.93,14.27,87.6
18.07.2019  19:00,28.76,18.55,74.94,0.01,100.37,1.05,326.55,1.2,328.91,0,0,N/A
18.07.2019  20:00,28.83,18.31,73.62,0.01,100.42,0.85,324.71,0.95,327.75,0,0,N/A
18.07.2019  21:00,28.68,18.25,74.12,0.01,100.46,0.57,355.3,0.66,1.35,0,0,N/A
18.07.2019  22:00,28.48,18.25,75,0.01,100.49,0.79,45.4,0.98,48.56,0,0,N/A
18.07.2019  23:00,28.3,18.25,75.69,0.01,100.47,0.9,58.78,1.13,60.6,0,0,N/A
19.07.2019  00:00,28.07,18.25,76.56,0.01,100.39,0.97,68.8,1.23,69.49,0,0,N/A
19.07.2019  01:00,27.82,18.25,77.88,0.01,100.31,1.17,78.09,1.47,78.03,0,0,N/A
19.07.2019  02:00,27.55,18.43,79.75,0.01,100.27,1.55,84.52,1.96,84.04,0,0,N/A
19.07.2019  03:00,27.37,18.68,81.56,0.01,100.27,2.01,89.78,2.51,88.75,0,0,N/A
19.07.2019  04:00,27.33,18.74,82.19,0.01,100.28,2.18,92.46,2.68,91.67,0,0,N/A
19.07.2019  05:00,27.36,18.74,81.88,0.01,100.31,2.12,89.79,2.56,88.95,0,0,N/A
19.07.2019  06:00,27.57,18.68,80.75,0.01,100.36,1.81,84.04,2.15,83.52,14.68,18.27,87.11
19.07.2019  07:00,28.23,18.86,78.44,0.01,100.43,1.37,76.52,1.57,75.89,105.37,186.92,74.03
19.07.2019  08:00,29.28,19.23,75.25,0.01,100.46,0.95,58.14,1.06,58.31,262.41,412.52,60.11
19.07.2019  09:00,30.01,18.8,70.5,0.01,100.48,0.6,32.24,0.63,36.44,465.18,619.48,46.41
19.07.2019  10:00,30.05,18.31,68.81,0.01,100.48,0.55,9.06,0.53,16.29,587.27,781.98,33.32
19.07.2019  11:00,30.1,18.68,69.75,0.01,100.45,0.76,332.38,0.7,334.01,663.91,885.08,22.06
19.07.2019  12:00,30.16,18.8,69.88,0.01,100.39,1.26,318.51,1.23,318.61,669.64,919.33,16.94
19.07.2019  13:00,30.04,18.8,70.5,0.01,100.34,1.81,312.56,1.88,312.31,596.37,880.4,22.59
19.07.2019  14:00,29.88,18.86,71.38,0.01,100.29,2.22,312.29,2.45,311.89,572.05,771.92,34.02
19.07.2019  15:00,29.65,19.17,73.31,0.01,100.27,2.43,310.44,2.76,310.64,414.56,606.5,47.17
19.07.2019  16:00,29.52,19.35,74.56,0.01,100.27,2.47,311.15,2.83,312.2,301.22,396.3,60.9
19.07.2019  17:00,29.3,19.47,76.06,0.01,100.3,2.36,314.06,2.83,315.67,156.52,173.83,74.83
19.07.2019  18:00,28.65,19.78,80.25,0.02,100.35,2.4,311.83,3.05,312.82,17.01,14.58,87.6
19.07.2019  19:00,28.35,19.71,81.5,0.02,100.41,2.36,312.31,2.94,312.85,0,0,N/A
19.07.2019  20:00,28.3,19.65,81.5,0.02,100.46,2.26,318.09,2.75,318.46,0,0,N/A
19.07.2019  21:00,28.3,19.65,81.5,0.03,100.51,2.17,325.57,2.58,325.88,0,0,N/A
19.07.2019  22:00,28.21,19.71,82.12,0.04,100.54,2.16,339.47,2.57,340.24,0,0,N/A
19.07.2019  23:00,28.08,19.78,83,0.04,100.54,2.19,355.71,2.61,356.74,0,0,N/A
20.07.2019  00:00,28.01,19.71,83.06,0.05,100.49,1.96,2.51,2.33,3.84,0,0,N/A
20.07.2019  01:00,28,19.59,82.69,0.06,100.43,1.75,6.68,2.05,7.88,0,0,N/A
20.07.2019  02:00,27.9,19.59,83.12,0.05,100.38,1.81,12.72,2.12,13.63,0,0,N/A
20.07.2019  03:00,27.82,19.53,83.25,0.07,100.37,1.78,15.01,2.07,16.24,0,0,N/A
20.07.2019  04:00,27.93,19.41,82.19,0.08,100.37,1.4,12.88,1.59,13.97,0,0,N/A
20.07.2019  05:00,27.94,19.29,81.69,0.09,100.41,1.3,19.95,1.46,20.95,0,0,N/A
20.07.2019  06:00,27.93,19.35,82.12,0.1,100.48,1.37,33.15,1.56,34.01,22.25,18.92,87.12
20.07.2019  07:00,28.53,19.78,81,0.11,100.56,1.55,40.29,1.74,39.34,168.87,193.25,74.05
20.07.2019  08:00,29,19.78,78.94,0.08,100.6,1.83,36.14,2.01,36.47,365.73,420.75,60.11
20.07.2019  09:00,29.42,19.84,77.19,0.06,100.6,1.85,30.26,2,32.57,462.84,629.23,46.38
20.07.2019  10:00,29.77,19.78,75.38,0.05,100.55,1.56,19.89,1.63,24.72,599.15,793,33.26
20.07.2019  11:00,30.07,19.78,73.94,0.05,100.47,1.39,357.43,1.34,2.34,717.21,896.4,21.95
20.07.2019  12:00,30.17,19.78,73.62,0.04,100.38,1.72,337.86,1.64,339.67,765.32,910.83,16.76
20.07.2019  13:00,30.25,20.02,74,0.02,100.31,2.28,333.35,2.25,334.5,757.64,875.52,22.46
20.07.2019  14:00,30.15,20.2,75.12,0.01,100.25,2.89,335.38,2.98,336.39,548.34,769.55,33.93
20.07.2019  15:00,29.83,20.39,77.25,0.01,100.24,3.43,337.52,3.7,338.2,499.84,604.42,47.11
20.07.2019  16:00,29.4,20.45,79.44,0.01,100.23,3.54,335.64,3.94,336.23,317.2,395.9,60.86
20.07.2019  17:00,28.96,20.51,81.69,0.03,100.24,3.24,336.22,3.82,336.26,135.07,172.42,74.81
20.07.2019  18:00,28.48,20.63,84.31,0.04,100.28,2.85,343.75,3.76,343.56,18.14,14.48,87.59
20.07.2019  19:00,28.27,20.57,85.31,0.05,100.34,2.79,352.76,3.83,352.98,0,0,N/A
20.07.2019  20:00,28.2,20.51,85.44,0.05,100.41,2.81,2.07,3.85,2.44,0,0,N/A
20.07.2019  21:00,28.15,20.51,85.69,0.06,100.47,2.91,12.73,3.92,12.9,0,0,N/A
20.07.2019  22:00,28.08,20.51,86.12,0.06,100.5,3.12,21.3,4.12,21.26,0,0,N/A
20.07.2019  23:00,27.99,20.51,86.62,0.06,100.48,3.22,26.69,4.17,26.71,0,0,N/A
21.07.2019  00:00,27.87,20.57,87.25,0.06,100.42,3.23,30.35,4.16,30.47,0,0,N/A
21.07.2019  01:00,27.78,20.57,87.75,0.06,100.36,3.21,32.57,4.11,32.66,0,0,N/A
21.07.2019  02:00,27.7,20.51,87.81,0.06,100.31,3.07,35.47,3.91,35.56,0,0,N/A
21.07.2019  03:00,27.64,20.39,87.75,0.06,100.29,2.81,39.7,3.53,39.79,0,0,N/A
21.07.2019  04:00,27.58,20.26,87.31,0.06,100.29,2.59,43.9,3.18,44.3,0,0,N/A
21.07.2019  05:00,27.52,20.08,86.94,0.07,100.31,2.39,47.65,2.87,48.42,0,0,N/A
21.07.2019  06:00,27.57,20.02,86.62,0.07,100.36,2.11,51.31,2.52,52.81,21.87,17.5,87.14
21.07.2019  07:00,28.48,20.14,82.56,0.05,100.43,1.79,51.73,2.12,52.5,122.84,179.8,74.05
21.07.2019  08:00,29.37,19.53,76.19,0.25,100.48,1.54,42.74,1.75,44.1,295.82,402.95,60.09
21.07.2019  09:00,29.73,19.53,74.62,0.15,100.49,1.41,24.86,1.56,28.11,445.34,612.7,46.35
21.07.2019  10:00,30.09,19.53,73.12,0.07,100.46,1.51,2.37,1.57,6.88,642.88,778.35,33.19
21.07.2019  11:00,30.33,19.71,72.62,0.04,100.42,1.89,344.18,1.89,347.11,706.7,882.02,21.82
21.07.2019  12:00,30.37,19.9,73.19,0.02,100.37,2.33,332.49,2.33,333.69,712.18,903.62,16.58
21.07.2019  13:00,30.26,20.14,74.44,0.04,100.3,2.79,326.89,2.85,327.44,727.53,866.9,22.32
21.07.2019  14:00,29.93,20.45,77,0.16,100.24,3.28,324.61,3.48,324.6,594.45,761.17,33.84
21.07.2019  15:00,29.51,20.81,80.25,0.31,100.19,3.62,324.22,3.97,324.37,430.13,596.3,47.05
21.07.2019  16:00,29.05,21.12,83.44,0.4,100.19,3.6,324.27,4.15,324.19,242.49,388.77,60.83
21.07.2019  17:00,28.71,21.3,85.81,0.52,100.21,3.51,324.43,4.21,324.28,97.16,167.7,74.8
21.07.2019  18:00,28.39,21.42,88,0.53,100.24,3.26,326.54,4.22,325.49,12.62,13.98,87.59
21.07.2019  19:00,28.26,21.42,88.81,0.56,100.28,3.09,331.49,4.12,330.23,0,0,N/A
21.07.2019  20:00,28.23,21.42,88.81,0.6,100.34,2.97,339.04,4,338.45,0,0,N/A
21.07.2019  21:00,28.24,21.36,88.69,0.58,100.38,2.99,345.64,4.08,345.59,0,0,N/A
21.07.2019  22:00,28.23,21.3,88.56,0.52,100.4,3.06,351.64,4.16,351.9,0,0,N/A
21.07.2019  23:00,28.19,21.24,88.44,0.59,100.36,3.06,355.32,4.18,355.6,0,0,N/A
22.07.2019  00:00,28.08,21.12,88.5,0.61,100.31,2.96,355.31,4.02,355.43,0,0,N/A
22.07.2019  01:00,27.94,20.94,88.25,0.67,100.24,2.76,353.18,3.64,353.09,0,0,N/A
22.07.2019  02:00,27.87,20.63,87.38,0.83,100.24,2.19,346.16,2.78,345.69,0,0,N/A
22.07.2019  03:00,27.87,20.26,86,1.01,100.25,1.49,327.64,1.87,327.77,0,0,N/A
22.07.2019  04:00,27.9,20.08,85.06,1.27,100.24,1.14,323.37,1.41,322.88,0,0,N/A
22.07.2019  05:00,27.87,19.9,84.38,1.35,100.24,1,321.34,1.21,320.76,0,0,N/A
22.07.2019  06:00,27.86,19.71,83.69,1.28,100.29,0.95,320.68,1.1,321.34,16.72,16.77,87.16
22.07.2019  07:00,28.05,20.08,84.38,1.19,100.33,0.94,0.48,1.05,0.86,118.89,175.58,74.06
22.07.2019  08:00,28.69,19.84,80.31,0.46,100.35,1.35,29.54,1.48,32.52,282.13,398.5,60.09
22.07.2019  09:00,29.28,19.65,76.88,0.55,100.42,0.64,358.6,0.59,3.81,474.14,606.12,46.31
22.07.2019  10:00,29.23,19.53,76.62,0.67,100.46,1.61,274.46,1.77,269.75,596.05,769.83,33.12
22.07.2019  11:00,29.11,20.14,79.5,0.76,100.44,2.78,276.45,3.05,274.26,607.19,873.33,21.69
22.07.2019  12:00,29.03,20.45,81.25,0.85,100.39,3.5,280.56,3.81,278.84,599.98,907.88,16.39
22.07.2019  13:00,28.86,20.63,82.75,0.83,100.35,4.01,280.89,4.44,279.63,587,871.9,22.18
22.07.2019  14:00,28.6,20.81,84.62,0.71,100.3,4.42,279.56,4.99,278.65,501.73,765.65,33.76
22.07.2019  15:00,28.33,20.81,86,0.45,100.25,4.62,277.49,5.3,277.03,299.67,600.35,47
22.07.2019  16:00,28.09,20.81,87.06,0.34,100.25,4.61,278.09,5.31,277.78,154.43,391.85,60.79
22.07.2019  17:00,27.84,20.75,88.06,0.34,100.27,4.3,279.09,5.12,279.05,58.99,170.12,74.78
